battery_id,filename,capacity,ambient_temperature,voltage_mean,voltage_min,voltage_std,current_mean,current_std,current_min,temp_mean,temp_max,temp_std,duration,voltage_load_mean,voltage_load_min
B0032,01101.csv,1.6634226761839213,43,3.3406975425250534,2.612265282912701,0.23700097851467897,-3.850082677405248,0.7377247983901916,-3.995326411032614,54.85304065526831,62.70443033939053,4.794161149279579,1550.047,1.2550633802816902,0.0
B0032,01103.csv,1.6436152195947373,43,3.3456376475453258,2.6874948249577777,0.23208981113649743,-3.820950546148158,0.8082301715801611,-3.993341726049872,54.870101858468004,62.46020747529598,4.793509053652859,1543.64,1.2517021276595741,0.0
B0032,01105.csv,1.6358000873538245,43,3.33983349960651,2.6076358711453813,0.23902860917169394,-3.8197049752589796,0.8109123103580228,-3.992853792791997,54.91521152058179,62.78975435716677,4.824686505941705,1536.781,1.2447857142857142,0.0
B0039,01109.csv,0.11903831859341765,24,3.3780267772090253,2.4897962179516666,0.5407773400015593,-1.7216522308231414,1.9789410010354245,-3.9816536301725503,34.70141183965182,41.68577610887712,4.443369071354431,982.938,0.3522596153846154,0.0
B0039,01113.csv,0.4729861500927512,24,3.538833973977793,2.475664628588948,0.5074733563346526,-1.3777686088249814,1.8969388188878327,-3.9797908406119102,34.602296282226774,42.96184230643531,4.606272289964907,1489.953,0.3095,0.0
B0039,01115.csv,0.16280793829202067,24,3.5283987355327224,2.497942856856816,0.5149257221894764,-1.3955410359909974,1.9027184940397266,-3.979067055149875,34.706915531211784,43.606076550083,5.210435441836431,1479.703,0.3083831168831169,0.0
B0039,01117.csv,0.4787632853388766,24,3.523734020299432,2.480114715641411,0.5162968310971816,-1.414099580611061,1.908604602711483,-3.9790518292907846,34.771517765327,43.90627471664096,5.192068486053886,1468.172,0.3139868421052632,0.0
B0039,01119.csv,0.4711383364607152,24,3.5290210250014034,2.4872303300157066,0.5151874316102146,-1.406242060472347,1.9062491810204543,-3.9782527352191823,34.709560141583104,44.013774813837145,5.114096455498821,1457.0,0.3145533333333334,0.0
B0039,01121.csv,0.4668172561120673,24,3.528853302126734,2.489183697067473,0.5140949777695465,-1.417553449529416,1.9099434998159188,-3.9809499540372766,34.65890294500357,42.92203104864584,4.755866321232556,1437.047,0.31867808219178084,0.0
B0039,01125.csv,0.4699932676625547,24,3.4540436783572668,2.498492440398465,0.5248802482397517,-1.705386422586468,1.9753416533686743,-3.978769669734932,35.44499437757343,43.24542727979999,4.950207967048559,1170.531,0.38397478991596634,0.0
B0039,01129.csv,0.4627052684317185,24,3.53257704827921,2.4971812527928607,0.5132883949364054,-1.409614813413039,1.907475357571867,-3.9789079743390103,34.6176662375867,43.86578283702087,5.1216084832546995,1436.141,0.3138819444444445,0.0
B0039,01131.csv,0.46049447826560974,24,3.5299976922060075,2.4988010332333745,0.5157902130772893,-1.4193953971803481,1.9106251544856414,-3.9785204745154576,34.65017232704175,43.67270130471354,5.072192334594316,1420.172,0.31594405594405595,0.0
B0039,01133.csv,0.4412227248835694,24,3.5156652919077627,2.487295552712161,0.5274415176283864,-1.4499971979709174,1.9198022390467022,-3.979713822284996,34.822277873738145,43.79137016976176,5.217382847410479,1397.0,0.3172857142857142,0.0
B0039,01135.csv,0.44354421943965844,24,3.5295294248045366,2.4958019219001284,0.5162590354244766,-1.4318958455799566,1.9143824060074148,-3.982043712047701,34.67233382014022,43.92654641714406,4.873872012792603,1393.25,0.32036690647482013,0.0
B0039,01137.csv,0.4126655541164234,24,3.52826089394077,2.498934011647546,0.5263834317058762,-1.4237231581935579,1.9119252146021595,-3.979711977994799,34.74469432520436,43.36143647499468,4.92131326421036,1380.938,0.31413138686131387,0.0
B0039,01141.csv,1.7461791006389626,44,3.6461406726770127,2.4987062304520014,0.23195432901403543,-0.9931771469825759,0.05568371282475593,-1.0009808343171922,44.007524345018545,48.10057733769074,3.831530802859562,6375.828,3.133114779874214,0.0
B0039,01145.csv,1.7695250734505363,44,3.64392186740937,2.473002904156423,0.2565060422313166,-0.9751829593896583,0.14399517337804468,-1.0025756987118928,46.67611297517316,48.36094927051516,0.6839325525859546,6574.671,3.0766692189892804,0.0
B0039,01147.csv,1.7715391419501945,44,3.646350059209468,2.489434465017692,0.2529905556190479,-0.9751939760319923,0.14447558338462754,-1.0031061081836674,46.6383045331837,48.20507797013392,0.6779723926468865,6571.156000000003,3.086803076923077,0.0
B0039,01149.csv,1.770625483958279,44,3.645585479395615,2.473981445559395,0.2537624727483,-0.9750119009804336,0.14485222156858277,-1.0000100485815209,46.624310116631904,48.18149876688975,0.6789361786268328,6569.11,3.0879674922600624,0.0
B0039,01151.csv,1.7704040639447296,44,3.6468115454863126,2.4673788761032256,0.2523345147922633,-0.9763225329640914,0.14010263170598272,-1.0011404247002111,46.60181681852236,48.22285805925047,0.6887919230590738,6558.75,3.0902476635514016,0.0
B0039,01153.csv,1.7695081788801759,44,3.6451349051966417,2.458737817987512,0.254535546924118,-0.9746122484452725,0.14559173792694058,-0.9997689271977604,46.64079559317347,48.3111327307896,0.6917008549566175,6567.516,3.083553990610328,0.0
B0039,01157.csv,1.7638356274269416,44,3.6561026070574316,2.4562277920171924,0.23054349139851604,-0.991639778772074,0.0688890159498084,-1.0007520082133683,46.65269866016946,48.31988246057892,0.6803216588572634,6430.172,3.125665064102564,0.0
B0039,01161.csv,1.7715725869786123,44,3.6458870173477007,2.437931364664341,0.25226304722600934,-0.9776620652375614,0.13571242809567546,-1.0001244493615749,46.637301691869546,48.19161251147565,0.6741847630110794,6554.327999999994,3.08664082278481,0.0
B0039,01163.csv,1.7701196454489683,44,3.645766068703999,2.4476008226100348,0.2531637614231051,-0.97593374546125,0.1413814025154582,-1.0009890843051303,46.62385161772923,48.22746339794149,0.6754145822066177,6560.922,3.088346031746032,0.0
B0039,01165.csv,1.7667569752860521,44,3.6446971444609972,2.467377500135635,0.2528528608886301,-0.9744225907364069,0.14696712834173573,-0.999878987544532,46.59535143073503,48.171946839870586,0.6756629676122488,6559.047,3.082609250398724,0.0
B0039,01167.csv,1.7648743629092642,44,3.643834980413121,2.457416820096295,0.253686291990705,-0.974188913140975,0.14730143072667756,-0.9998571461225196,46.59281927437506,48.20204512091098,0.6761078749014152,6553.781,3.0817115384615383,0.0
B0039,01169.csv,1.763838685943225,44,3.6455211713700875,2.470228395185217,0.25078237988655316,-0.975611434926553,0.14263266608558414,-1.0000003263864057,46.595538716376765,48.20808548312476,0.6826353547641303,6540.187,3.0875032258064516,0.0
B0039,01173.csv,1.7657225752056789,44,3.6442867502271574,2.47756542534469,0.24971298240061954,-0.9755764719558602,0.14303435699152828,-1.0004178749173285,46.615922853146614,48.216947901934525,0.6819187815065031,6535.922,3.0811590909090913,0.0
B0039,01175.csv,1.7645632809383045,44,3.6438395995465793,2.480137502417058,0.2515759584624443,-0.9738254896234411,0.14842397883996053,-0.999529179518921,46.61306744285817,48.23861432117145,0.6780400723165096,6544.078,3.081508943089431,0.0
B0039,01177.csv,1.7608991948479125,44,3.6432430775983096,2.4411463439008707,0.2533910534261016,-0.9753455155568392,0.14355424258175803,-1.0024734646700488,46.60739102749507,48.2409468668017,0.6770392994705275,6531.187,3.0850818330605567,0.0
B0039,01179.csv,1.7598362095817717,44,3.6429596917730023,2.4393843779206725,0.25341909570727394,-0.9751784320040705,0.14391685948971514,-1.0005732751031589,46.59731896053421,48.28638353591076,0.6885682159872939,6528.562,3.0851200657894737,0.0
B0039,01181.csv,1.7590955400143164,44,3.6431420009845095,2.49689484054888,0.2501744338107458,-0.973600435800719,0.14959525625712466,-1.0008157279135228,46.60563234024716,48.23633627651948,0.683570452884569,6525.187,3.082231404958678,0.0
B0039,01185.csv,1.7560495443976523,44,3.6420393576004138,2.465533668800099,0.25066333698796744,-0.9749580537234221,0.144658944433307,-1.000236431675222,46.62474216211915,48.2681944116944,0.6835779053375629,6515.938,3.0791112956810633,0.0
B0039,01187.csv,1.7571677199949287,44,3.6405822186622365,2.487866062972102,0.2524392393921728,-0.9716546701373575,0.15520367727282777,-1.0006688784958595,46.6386326424737,48.25892855404056,0.6912106643286613,6532.015,3.072667221297837,0.0
B0039,01189.csv,1.7558911269459976,44,3.640101281169697,2.480376897645346,0.2532973125446844,-0.9715222945577332,0.15553360433249566,-1.000189600537282,46.624080824947505,48.27406092264485,0.68049946289654,6527.922,3.0723678929765885,0.0
B0039,01191.csv,1.7533419072229914,44,3.6389138404319183,2.423512955443349,0.2567840360120313,-0.9730192985244435,0.15090932840024712,-1.002543132516972,46.6573959514452,48.37743085469793,0.6970125232010937,6519.328,3.0758621848739494,0.0
B0039,01193.csv,1.7506673845335168,44,3.6390963886375602,2.4421166575524973,0.2549572277611863,-0.9728763615065116,0.1512413007713083,-1.0002377370623996,46.69850634609825,48.34229218799801,0.6873300520857825,6510.063,3.075376689189189,0.0
B0039,01197.csv,1.7510006664162403,44,3.639310178523211,2.48916723023537,0.25045033852559456,-0.9727174864909479,0.15147973564522327,-1.000266726704825,46.70366699259687,48.35205523072366,0.6916863412207077,6501.718,3.0727538200339555,0.0
B0039,01199.csv,1.7496058853847873,44,3.6382966465278597,2.486277943958813,0.2528751408505309,-0.9708770463110533,0.15688238439295332,-1.0005563283787111,46.69858207228199,48.36227474052515,0.694420814833893,6509.047,3.067480408858603,0.0
B0039,01201.csv,1.7477359172183355,44,3.6368192187368806,2.4621592876012923,0.2550308125969398,-0.9707953984260251,0.15745207290832056,-1.0033647356784487,46.68478011498361,48.39407566049798,0.6965108721722237,6502.438,3.0689246575342466,0.0
B0039,01203.csv,1.7444225468099093,44,3.634846725471178,2.419307605326947,0.2586975689756346,-0.9707512160925147,0.15762214446912595,-1.001627835766793,46.691631182155156,48.40712816602448,0.7061114845117519,6502.047,3.065037800687285,0.0
B0039,01205.csv,1.743308366083936,44,3.635905813888798,2.498091152649448,0.2534489347117167,-0.9689523533406329,0.163115454840155,-1.0019022091888887,46.752413955353425,48.476824345274245,0.6864351956901089,6498.86,3.059552677029361,0.0
B0039,01209.csv,1.6556691733888471,44,3.4708414429615604,2.4729033909981424,0.2398363013507315,-1.897442497029331,0.41815884869327524,-1.99287097541368,49.300859599002976,52.90221489344579,1.7977947373295557,3162.047,2.3359288256227755,0.0
B0039,01213.csv,1.64297669457593,44,3.4717307267626065,2.482404434239833,0.23958900827991933,-1.8762389619942326,0.4613744686586946,-1.9925221850874488,49.34643167372232,53.04880173105535,1.8077672244129457,3173.141,2.3060000000000005,0.0
B0039,01215.csv,1.6343822729361266,44,3.470065952813119,2.4529055944220666,0.242287546642914,-1.8688554169399538,0.475389991004773,-1.9931619036045067,49.35236153077406,53.017440171542674,1.8077020078145736,3169.844,2.2970214285714285,0.0
B0039,01217.csv,1.6265067062165601,44,3.468937839466871,2.442965370421763,0.24304972443381193,-1.867958006398749,0.47677374935818106,-1.993232599772215,49.34646841409122,53.07430485716129,1.8241572720834551,3156.563,2.29108273381295,0.0
B0039,01219.csv,1.618865991735961,44,3.468115577491925,2.450251182214539,0.24226933266452977,-1.8602935835155212,0.49063810289934406,-1.9927135137255616,49.35565140520816,53.15177003577248,1.8243095448965212,3155.047,2.278870036101083,0.0
B0039,01221.csv,1.6114968339209264,44,3.467077155738093,2.447037438010891,0.2426529858605301,-1.8593916153072554,0.4923758597064833,-1.993347127383864,49.368284273788476,53.01718592680281,1.8133550141233785,3142.312,2.2777163636363635,0.0
B0039,01225.csv,1.3240805773461226,44,3.2199500199575746,2.4740907394153795,0.29808334413337334,-3.2987153931778748,1.5005971818862887,-3.979768153681504,55.97390404609549,63.94078057196598,5.260669144917665,1485.047,0.8922248062015503,0.0
B0039,01229.csv,1.3153386221697692,44,3.22661988786129,2.442276380666166,0.30157112291067106,-3.2988222829259044,1.5006289213281414,-3.979638522408062,55.95647115817562,64.14381595669508,5.280287325147396,1489.313,0.8982015503875969,0.0
B0040,01231.csv,0.6734628137095633,24,3.2570770872838057,2.689034363728547,0.4174030288200671,-2.496194310605518,1.9414341435047784,-3.998404971746896,34.520854008155766,40.67740211970284,4.226515260442278,982.938,0.5551538461538461,0.0
B0040,01235.csv,0.7913062105760345,24,3.435168668765134,2.69442244998024,0.411497706074207,-1.9461397110184737,2.001007633148104,-3.996235657636858,34.02922924081149,41.121867004450536,4.10560840043901,1489.953,0.47345512820512825,0.0
B0040,01237.csv,0.7865824034601745,24,3.4309758033508495,2.6769978869674524,0.41713144231168864,-1.9452201291903763,2.0011227285863704,-3.995936989432765,34.012090723638956,41.63283156392668,4.712198887404475,1479.703,0.4741688311688312,0.0
B0040,01239.csv,0.7795871426061582,24,3.4348636528845424,2.675172001926867,0.41566455493657656,-1.9447435736678282,2.0011829538106514,-3.9961379781309794,33.978388906178346,41.715752737182754,4.54247412520363,1468.172,0.47961184210526314,0.0
B0040,01241.csv,0.7628241523125163,24,3.445308801417867,2.69268420954805,0.4139545108172866,-1.9174672773069694,2.0002165680843107,-3.99493304951291,33.83721613724266,41.61695629052659,4.355511721224683,1457.0,0.4753466666666667,0.0
B0040,01243.csv,0.7405021514606399,24,3.458759767508341,2.695919341909784,0.41104104570588396,-1.88809363687247,1.9990818516253295,-3.9985251055256814,33.67935609685469,40.41568117134027,4.040328596776783,1437.047,0.4735684931506849,0.0
B0040,01247.csv,0.7783970881100656,24,3.344897364124835,2.6973035934049494,0.4011230446747892,-2.4160677054793758,1.9593364073953232,-3.995894881418469,34.856675647434145,41.6427020562054,4.264579581501938,1170.531,0.6062773109243698,0.0
B0040,01251.csv,0.7733165409025605,24,3.435394313904374,2.680482862570943,0.41260172133168543,-1.9695300241186462,2.001967317429247,-3.9948545437295775,33.93437846177736,41.666127528934624,4.465256054649067,1436.141,0.4906736111111111,0.0
B0040,01253.csv,0.7589575236409498,24,3.4407328862516335,2.686758150797836,0.41326044566933856,-1.9553056005388323,2.001781856796465,-3.99613146519462,33.87341008861747,41.55823578501682,4.376617166016614,1420.172,0.4929300699300699,0.0
B0040,01255.csv,0.7407399462256391,24,3.4424940628831777,2.674688015022009,0.4195143414586435,-1.9401168646905238,2.0015929624099753,-3.996235079267833,33.801632457231946,41.25451200429936,4.529835777679506,1397.0,0.4868714285714285,0.0
B0040,01257.csv,0.7446218752617147,24,3.4441875855764166,2.686289969564933,0.4127732128450246,-1.954173143017623,2.0020886221868968,-3.995317141166538,33.841214598826475,40.05463707446548,4.086207548661335,1393.25,0.49604316546762595,0.0
B0040,01259.csv,0.7149875629820736,24,3.458256040593686,2.6945279873006065,0.41851963117568197,-1.8954416195145705,1.9998560338310143,-3.995361067358871,33.68915739169769,40.76452850374992,4.15796588488351,1380.938,0.48206569343065697,0.0
B0040,01263.csv,1.7075144448533202,44,3.624872673514505,2.682915069119874,0.23549284122763525,-0.9641877110703866,0.18214812412599046,-1.0054061310164104,44.27504698193625,47.45925542600303,3.3956686136125067,6375.828,3.0483144654088052,0.0
B0040,01267.csv,1.730880859428193,44,3.6219123150772736,2.6893633842231077,0.24996331629237994,-0.9482972559679383,0.21837553706658772,-1.0045560878148372,46.496780020843715,47.733284854985534,0.567326751084338,6574.671,3.0026906584992346,0.0
B0040,01269.csv,1.7328212845233328,44,3.621615017492515,2.663011590614207,0.2523876558111147,-0.9497815137936721,0.21581029233603108,-1.0039916444953547,46.4678468881245,47.68533526444168,0.5667522604610077,6571.156000000003,3.0122907692307694,0.0
B0040,01271.csv,1.7317734323431513,44,3.622864388629409,2.6936866986118786,0.24883313911825178,-0.9494868615948265,0.2163287813128492,-1.0035412359730254,46.45190241544343,47.67231335727975,0.5660521405577136,6569.11,3.0115727554179568,0.0
B0040,01273.csv,1.7341296392350067,44,3.6220494199910203,2.644136217828117,0.2524948894066732,-0.9521447667439508,0.21037127972667732,-1.0033495846328242,46.440231939332925,47.70025798751115,0.5750090166472519,6558.75,3.017828660436137,0.0
B0040,01275.csv,1.7334756929990074,44,3.622162963654601,2.6743889241293517,0.2505161032055828,-0.9505422244648805,0.214252960160443,-1.0030055331887324,46.465222077063906,47.70250785089967,0.5724849250287846,6567.516,3.0116040688575905,0.0
B0040,01279.csv,1.7243057179457875,44,3.629361907913309,2.6812131139529,0.23694681732612555,-0.9652916551188272,0.17974503287016644,-1.0027747249074537,46.49072067213048,47.77567590438216,0.5915331580594808,6430.172,3.0516378205128203,0.0
B0040,01283.csv,1.7318975861687205,44,3.6234871903936696,2.6999262584848243,0.24637551785655715,-0.9515172757333833,0.21209724003392422,-1.0034382664884212,46.47888431603475,47.68448077336878,0.5618081810851908,6554.327999999994,3.010107594936709,0.0
B0040,01285.csv,1.7333691208377457,44,3.6222932883799372,2.67095044814488,0.25003411006133563,-0.9513915692974558,0.21237845181462175,-1.00341328437475,46.45480276183313,47.66868390973605,0.5593434974582607,6560.922,3.015820634920635,0.0
B0040,01287.csv,1.732175650153278,44,3.622128684193048,2.677767553221005,0.24948188342702451,-0.9510427335186784,0.21274113829528857,-1.004224655039593,46.423098338329766,47.63553822379171,0.5617973185609042,6559.047,3.014414673046252,0.0
B0040,01289.csv,1.7334832776102866,44,3.6212784001178204,2.6464594317551624,0.25189785122115604,-0.9524743606309494,0.20988783326261057,-1.0021217239246465,46.417883981463206,47.64097688926351,0.5649156033343834,6553.781,3.0172772435897435,0.0
B0040,01291.csv,1.732372495746513,44,3.6222214851987244,2.654408689336339,0.24996249215628247,-0.95386146065853,0.2071033348755007,-1.0037473971660458,46.41962937983975,47.67660695857828,0.5690151762479443,6540.187,3.021716129032258,0.0
B0040,01295.csv,1.7338175297202416,44,3.621600293236707,2.6386466599890395,0.2501906623881699,-0.9551274962002001,0.20399628961911173,-1.0028648893332504,46.437216774742105,47.670062907549664,0.5671351835142514,6535.922,3.018162337662338,0.0
B0040,01297.csv,1.7329630786357868,44,3.621303558836112,2.650918288963567,0.25045255199959626,-0.9535557918067024,0.20790927608618967,-1.0029366943014713,46.44051551612336,47.67504818462313,0.5663325325456687,6544.078,3.0198845528455287,0.0
B0040,01299.csv,1.7318839084573339,44,3.6217314334668362,2.6471595195723987,0.24988041087949225,-0.9547864424869567,0.20490953461565006,-1.0055702938792732,46.438246093452804,47.66226480407664,0.5620541080205174,6531.187,3.0232029459901804,0.0
B0040,01301.csv,1.7306960059812662,44,3.6224802575418096,2.669669356026842,0.24763446207057374,-0.9544935502891163,0.2054986427605927,-1.0035201801507372,46.419799968945064,47.65776484346084,0.567938605028723,6528.562,3.0225263157894737,0.0
B0040,01303.csv,1.7296011601947467,44,3.6227913336348077,2.6833023579431665,0.24627731741110095,-0.95437046004151,0.20585647141355223,-1.0023712414422137,46.41925960985013,47.65588226485245,0.56743790005636,6525.187,3.0219669421487603,0.0
B0040,01307.csv,1.7296187381064656,44,3.6219039988656228,2.664835318499988,0.24669461490917644,-0.9556526843949636,0.20280464462897282,-1.0031895155635666,46.442880190211326,47.68924379895171,0.560308450499908,6515.938,3.0146428571428574,0.0
B0040,01309.csv,1.7307198617163877,44,3.6231487093600996,2.695190974478952,0.24521145917839665,-0.9540072055241993,0.20665143136278225,-1.0022727458635838,46.45501075115101,47.68013294716548,0.5492302827641913,6532.015,3.0208702163061565,0.0
B0040,01311.csv,1.729274556175907,44,3.620727454558004,2.659441128426158,0.2490493585401968,-0.9537643838011659,0.20704352932436956,-1.004096237718038,46.42899601057107,47.69683888709109,0.5701779440787187,6527.922,3.0177274247491637,0.0
B0040,01313.csv,1.7297962212599596,44,3.620851281939705,2.645724055946119,0.2495321369492057,-0.9552956614335978,0.20372431901430582,-1.0023111389899824,46.4460831551733,47.68346890250753,0.5707422506001141,6519.328,3.0214168067226894,0.0
B0040,01315.csv,1.7268942069037494,44,3.6223530356435982,2.686333486141192,0.24530785882592337,-0.9549687460528705,0.2041899260599097,-1.0020932273329095,46.477279245422224,47.72656082449746,0.5668146384092118,6510.063,3.0218192567567566,0.0
B0040,01319.csv,1.7272191689306016,44,3.621799074855713,2.67226557137279,0.24522264220169515,-0.9564508369268612,0.20091794138605726,-1.0026245473984143,46.50566493668475,47.7336433887077,0.5698788163021092,6501.718,3.0136434634974534,0.0
B0040,01321.csv,1.7285674981160106,44,3.620827200366945,2.6426430588133014,0.24891994748388524,-0.9560639609053613,0.20134199629418317,-1.0031176329618126,46.489529302216496,47.73354479118836,0.5723455227997913,6509.047,3.024701873935264,0.0
B0040,01323.csv,1.726636381605547,44,3.6206286090197306,2.6490836320353925,0.248306675591971,-0.9559267781293634,0.20180166030025765,-1.007180550602924,46.47422502580763,47.74132595782936,0.5720232891873333,6502.438,3.023707191780822,0.0
B0040,01325.csv,1.7262424141835067,44,3.620461858040284,2.65252579490315,0.24802704675497858,-0.955732355842102,0.20227345122395182,-1.0057632619161987,46.467598009037445,47.73740327080965,0.5770203623882795,6502.047,3.0223384879725086,0.0
B0040,01327.csv,1.7252725927602899,44,3.6207850957418692,2.6675427612038987,0.24655337398337562,-0.9557348422192878,0.20264081535434025,-1.0036710316885369,46.50711933936233,47.780084445812335,0.574034431118982,6498.86,3.020846286701209,0.0
B0040,01331.csv,1.6668026877455053,44,3.4599911073457075,2.6781395492001447,0.21638867675842477,-1.8959184882594955,0.43451732026985446,-1.9993456181076448,48.821116047310866,51.74025766413764,1.4573170363540953,3162.047,2.3343202846975086,0.0
B0040,01335.csv,1.666754853762041,44,3.459413541721385,2.637555628457468,0.22061852758039902,-1.888918960223662,0.4488464143753836,-1.999341108890042,48.86273917281783,51.80596353207629,1.4670126664314254,3173.141,2.315896797153025,0.0
B0040,01337.csv,1.6583274448761054,44,3.4606411813742883,2.654677503869026,0.21893792516908633,-1.8816448898300142,0.46350715107344964,-1.9995292630247652,48.859668212563015,51.79140734732303,1.4574296659114891,3169.844,2.324875,0.0
B0040,01339.csv,1.65032263550715,44,3.4619795504624093,2.6785586854358763,0.21643459851727878,-1.8804793058771856,0.4652845575129536,-2.000878662224101,48.84759659003841,51.7543308845732,1.456832098241007,3156.563,2.3249820143884894,0.0
B0040,01341.csv,1.6493406341242296,44,3.4582381856512225,2.619691419158041,0.2216032586723296,-1.8804459095886619,0.46580172335579006,-2.0047864831033904,48.86015453747502,51.86320043661648,1.4766289751589716,3155.047,2.320985559566787,0.0
B0040,01343.csv,1.641919055037739,44,3.460434749861773,2.6631019561941023,0.217371637609195,-1.8794616528353505,0.46751762290746657,-1.999637685107115,48.85593683732135,51.81917888349145,1.465970030314875,3142.312,2.317312727272727,0.0
B0040,01347.csv,0.425812451177779,44,3.7482973521924325,1.7489828090032309,0.3708235745974152,-1.045884107237702,1.7565091637720887,-3.995168139661149,49.04132294442338,53.95646661253941,2.558821855996524,1485.047,0.31788372093023254,0.0
B0040,01351.csv,0.5569902643736575,44,3.653849277043623,2.535468112391112,0.36482017362161845,-1.3616845329264926,1.900244880452376,-3.995770620186177,50.17313973556242,55.67880428959517,3.0620104818633114,1489.313,0.39167441860465113,0.0
B0029,01354.csv,1.697507332205763,43,3.3651860477851834,1.999936473158621,0.26512345669033627,-3.9753962170197243,0.43629440230402455,-4.025628898561539,51.631545591665024,58.72626885895911,3.8659574497929907,1572.359,1.4362189349112426,0.0
B0029,01356.csv,1.844701206961174,43,3.3905928994464873,1.852059092593436,0.29707473530242,-3.9342485526057955,0.5886285429117915,-4.025958335657771,52.84944288631656,59.76796387174703,3.7129618584503135,1723.281,1.4701793478260872,0.0
B0029,01358.csv,1.8254376674722927,43,3.3944582472061784,1.8857258246963948,0.289898900922097,-3.9332952670181975,0.5932065805799005,-4.026389228000425,52.905865867265994,59.844347317645614,3.72922736372366,1705.906,1.4809558011049724,0.0
B0029,01360.csv,1.815750429913437,43,3.394696317253661,1.8534777499421091,0.2936390377981836,-3.932113456162452,0.5964453906082865,-4.026146941716451,52.90438507577814,59.9199472840752,3.744692189223457,1697.688,1.4871173184357542,0.0
B0029,01362.csv,1.8132993337127028,43,3.398579443319999,1.913443763136564,0.2858241390288326,-3.931581069158435,0.5997865631547423,-4.025666629939814,52.87534956891003,59.89475354681757,3.7466090018439138,1686.094,1.4803728813559323,0.0
B0029,01366.csv,1.8151647619660576,43,3.3970260675114696,1.9392366668780088,0.28218377001219114,-3.976472905870513,0.42904188647199765,-4.025842153897144,52.762650424805656,59.58813236464061,3.6882755697573235,1678.563,1.4662857142857144,0.0
B0029,01368.csv,1.8143317955190057,43,3.4017447799349796,1.926680416628282,0.2848060717894082,-3.953172457226365,0.52529211521216,-4.02540869735572,52.78843384352056,59.81336613073259,3.6959445845392938,1677.469,1.4654252873563218,0.0
B0029,01370.csv,1.801343601809866,43,3.400790257856999,1.89070792341858,0.28837142771967883,-3.952037378872224,0.5283418296883389,-4.0262930686050655,52.7841972696045,59.75433532594285,3.7154775127043775,1666.093,1.4823720930232558,0.0
B0029,01372.csv,1.7881558802945825,43,3.4030834056443755,1.93249158993614,0.2832449814456796,-3.951642628329456,0.5312312904771702,-4.0260391640732776,52.75173838351513,59.7737242563152,3.71884826808902,1654.328,1.4762117647058826,0.0
B0029,01374.csv,1.7760714604539518,43,3.4052467951556413,1.9713665258317916,0.2787028577878109,-3.9514812160488924,0.5345653131595759,-4.026327827070244,52.7506031720156,59.80010734859943,3.707229616518114,1643.812,1.4753154761904763,0.0
B0029,01378.csv,1.7852807447597443,43,3.3969592538295337,1.852379628685352,0.2944263968506983,-3.974136073511709,0.43823819281773096,-4.026273510345562,52.76187024768883,59.92418745751934,3.722219807612781,1652.266,1.475720238095238,0.0
B0029,01380.csv,1.7698116401111978,43,3.3978270130572263,1.8385968486453488,0.2973664181128303,-3.94933484428352,0.5365002904930106,-4.027610977919839,52.810328108304326,60.120904895462246,3.747838187452066,1648.672,1.4693353293413176,0.0
B0029,01382.csv,1.7565231680521758,43,3.3976547229925322,1.8332269197665616,0.2969309502595952,-3.948773942479504,0.5396272117120692,-4.026372824644528,52.803620504971605,60.15908336784943,3.7559977775928632,1636.969,1.4706909090909093,0.0
B0029,01384.csv,1.7543413277348154,43,3.400358560849027,1.8809955356138472,0.2892352760561622,-3.9481894541359304,0.5427693156073063,-4.026624128013423,52.774286568476356,60.0330623550184,3.7653230839944745,1625.187,1.456871165644172,0.0
B0029,01386.csv,1.7392875506998715,43,3.3951054015762527,1.800038174333754,0.30294580809165605,-3.946655613412357,0.5448588154830802,-4.027030400371651,52.80429201579515,60.155675284547456,3.7559211869424294,1622.016,1.4588209876543208,0.0
B0029,01390.csv,1.7797845109331345,43,3.3952154633066995,1.9415928705254093,0.2830051025705335,-3.97371791832226,0.44407846489341407,-4.026417322328161,52.721179096315566,59.70826330240836,3.704940936539589,1638.422,1.4654723926380369,0.0
B0029,01392.csv,1.7657088508465202,43,3.400939370892573,1.972461938837724,0.28040772489839744,-3.924297634283963,0.6242834374426651,-4.026696437352965,52.76566676387698,59.826072535975634,3.738843219691204,1646.438,1.4489631901840492,0.0
B0029,01394.csv,1.7523941408724169,43,3.3990966930758852,1.9166086737918733,0.2862004199725242,-3.922569043688066,0.6280105618754419,-4.026796677718367,52.80160858510679,59.97193555147316,3.7654031989138033,1634.765,1.4500931677018634,0.0
B0029,01396.csv,1.7380191225603105,43,3.4005060708668395,1.941628602033569,0.2825748767962627,-3.9219324486852223,0.6320441638861197,-4.026614754186135,52.76338281760698,59.90509096707212,3.7612556660391974,1622.016,1.4585345911949685,0.0
B0029,01398.csv,1.7312214443143976,43,3.397536794846482,1.8754484122099284,0.2902056379846862,-3.920549166756126,0.6340543103505575,-4.027889167613304,52.793663259837146,60.003884509148,3.7790866784580524,1616.25,1.4675379746835442,0.0
B0029,01402.csv,1.7379128985265808,43,3.391570729569499,1.8380927294124036,0.29947076962899566,-3.9453058787745463,0.5513406694782395,-4.028085314718813,52.75741582344694,60.25771781052726,3.788955582731975,1622.218,1.4563544303797467,0.0
